,Подадена руда  от МГТЛ  за денонощието ,Състояние  на склад №2,Натрошена  руда от  Цех ССТ ,Класа_15,Класа_12,Превозена руда  до междинни бункери,Преработена  руда  в цех МФЦ ,Влага на преработената руда,Суха преработена руда,Грано,Unnamed: 13,Unnamed: 15,Unnamed: 17,Unnamed: 19,Unnamed: 21,Unnamed: 23,Метал  мед в рудите по Куриер ,Метал мед в отпадъка по Куриер,Метал мед в концентрата по Куриер,Товарно  извличане ,Добит  меден  концентрат,Влага на медния концентрат,Съдържание  на мед в медния к-т,Метал мед  в медния концентрат ,Литрово  тегло  в сгъстителя,"Меден  концентра, автомобилна везна"
116,4886.0,1.0,10349.0,2.7,4.8,10540.0,13998.0,0.079,12892.158000000001,0.766,9875.393028,1534.1668020000002,1482.5981700000002,2539.7551260000005,6549.216264000001,5156.863200000001,43.188729300000006,3.35196108,42.430013100000004,0.925804302640506,229.0,0.101,0.2185,44.9828135,1.5,1001.56
117,6639.0,0.0,7822.0,3.6,4.2,8499.0,13887.0,0.082,12748.266,0.73,9306.23418,2498.660136,943.371684,2269.191348,6871.315374,4971.82374,43.216621739999994,3.1870665,40.554622599999995,0.9243269123704059,206.0,0.089,0.2242,42.0747172,1.5,1100.88
118,3954.0,0.0,7904.0,1.6,4.5,8505.0,15091.0,0.08,13883.720000000001,0.853,11842.813160000002,1124.5813200000002,916.3255200000001,2804.51144,7039.046040000001,5553.488000000001,47.7599968,4.5816276,43.48446,0.9003564265423444,218.0,0.085,0.2243,44.741121,1.6,1200.84
119,5798.0,2.0,8028.0,2.6,4.8,8629.0,15043.0,0.081,13824.517,0.68,9400.67156,2516.062094,1907.7833460000002,2516.062094,7437.5901460000005,5529.8068,46.86511263,5.39156163,51.2772568,0.896230532563655,257.0,0.098,0.2169,50.2804566,1.6,1200.46
120,7378.0,5.0,9034.0,2.8,5.0,9795.0,15018.0,0.082,13786.524000000001,0.641,8837.161884000001,2922.743088,2026.619028,2702.1587040000004,6769.183284000001,5652.47484,47.14991208,4.411687680000001,40.2926655,0.9013675017400026,211.0,0.085,0.2263,43.6906095,1.65,1200.36
121,7360.0,3.0,10003.0,2.1,4.5,10532.0,14701.0,0.077,13569.023000000001,0.745,10108.922135,1668.989829,1791.1110360000002,2781.649715,6703.097362,5563.29943,48.170031650000006,4.20639713,39.15296,0.9001158121509927,200.0,0.092,0.225,40.86,1.65,1251.12
122,5497.0,2.0,8521.0,2.1,4.8,9274.0,14755.0,0.08,13574.6,0.673,9135.705800000002,2171.936,2266.9582,2484.1518,7194.5380000000005,5294.094,45.47491,4.343872,40.127736600000006,0.8969868934676716,207.0,0.083,0.2155,40.905994500000006,1.65,1250.4
123,4455.0,1.0,13278.0,1.1,5.2,14668.0,14931.0,0.073,13841.037,0.68,9411.90516,3224.9616210000004,1204.1702189999999,2740.5253260000004,7058.928870000001,5398.00443,45.39860136,4.982773320000001,40.6591056,0.8853482872190973,207.0,0.094,0.2203,41.3155026,1.7,1251.02
124,4454.0,3.0,5540.0,0.8,3.6,6292.0,14917.0,0.078,13753.474,0.77,10590.17498,2090.528048,1072.770972,2448.118372,7193.0669020000005,5363.85486,46.48674212,4.9512506400000005,44.6757792,0.8912848911520663,227.0,0.088,0.2114,43.7648736,1.55,1253.56
125,5171.0,4.0,8097.0,1.9,4.2,8449.0,14169.0,0.072,13148.832,0.785,10321.833120000001,1446.3715200000001,1380.62736,2287.896768,6995.178624,5259.532800000001,43.522633920000004,4.07613792,41.3238714,0.9017494539508147,201.0,0.083,0.2173,40.0520841,1.55,1200.48
126,5223.0,2.0,9757.0,2.1,4.8,10185.0,13989.0,0.071,12995.781,0.778,10110.717618,1325.569662,1559.49372,2300.253237,7056.709083000001,5198.312400000001,43.275950730000005,4.15864992,39.2426308,0.8980163395921756,191.0,0.084,0.224,39.190144000000004,1.55,501.5
127,4186.0,2.0,9777.0,0.8,3.6,10070.0,14652.0,0.089,13347.972,0.811,10825.205292,1054.489788,1468.27692,2456.026848,6860.857608,5205.70908,44.58222648,5.072229360000001,46.61484660000001,0.8940657046746903,238.0,0.097,0.2174,46.722303600000004,1.6,500.42
128,7116.0,0.0,10519.0,0.7,4.1,10823.0,14554.0,0.088,13273.248,0.709,9410.732832,2163.539424,1698.975744,2309.5451519999997,6915.3622080000005,5309.2992,43.8017184,5.04383424,40.429034,0.8843719310426964,205.0,0.084,0.2246,42.175388,1.6,1200.62
129,6586.0,0.0,6972.0,0.7,3.9,7842.0,14908.0,0.091,13551.372000000001,0.661,8957.456892000002,2764.479888,1829.4352200000003,2791.582632,6856.994232000001,5420.5488000000005,45.12606876,4.2009253200000005,39.611443200000004,0.8952567730107452,196.0,0.088,0.2204,39.3969408,1.75,502.58
130,5893.0,3.0,6795.0,0.4,2.7,7008.0,13705.0,0.085,12540.075,0.615,7712.146125,3473.6007750000003,1354.3281000000002,2094.1925250000004,6884.501175000001,4890.629250000001,43.890262500000006,3.511221,40.094208,0.9162335349891423,198.0,0.096,0.233,41.705136,1.5,1005.22
131,2900.0,0.0,6002.0,1.1,3.2,6906.0,13568.0,0.083,12441.856,0.763,9493.136128,1381.046016,1567.673856,2251.975936,6544.416256,4976.7424,44.41742592,3.9813939200000004,41.5343916,0.9084761763054788,202.0,0.091,0.2332,42.8197176,1.55,1000.78
132,6800.0,0.0,6572.0,0.9,4.0,6891.0,14920.0,0.081,13711.480000000001,0.733,10050.514840000002,2906.83376,754.1314000000001,2399.509,7239.661440000001,5484.592000000001,49.0870984,4.5247884,45.76766000000001,0.9032815443874967,235.0,0.095,0.2147,45.661322500000004,1.55,1002.16
133,5100.0,0.0,7095.0,1.0,3.9,7686.0,15151.0,0.074,14029.826000000001,0.769,10788.936194000002,2034.32477,1206.565036,2707.7564180000004,7393.718302000001,5611.930400000001,48.54319796,4.770140840000001,42.569971200000005,0.8918234783078,216.0,0.088,0.2144,42.2350848,1.68,997.54
134,4400.0,2.0,9076.0,1.2,4.8,8555.0,14793.0,0.09,13461.630000000001,0.71,9557.757300000001,2853.86556,1050.0071400000002,2463.47829,7067.355750000001,5384.652000000001,46.0387746,4.1731053000000005,41.8075209,0.8975776117705861,207.0,0.089,0.2123,40.034897099999995,1.55,503.3
135,5298.0,1.0,9773.0,0.8,4.8,10458.0,15184.0,0.09,13817.44,0.83,11468.4752,1409.37888,939.5859200000001,2473.32176,7475.2350400000005,5388.801600000001,45.0448544,3.7307088000000004,41.03403,0.9119347772819646,205.0,0.086,0.2255,42.251935,1.55,1001.28
136,6865.0,0.0,12267.0,1.4,3.2,12450.0,15193.0,0.085,13901.595000000001,0.79,10982.26005,1098.2260050000002,1821.1089450000002,2502.2871,7353.943755000001,5560.638000000001,46.153295400000005,3.6144147,37.780992,0.9083749201129804,192.0,0.089,0.223,39.005376000000005,1.65,753.78
137,5336.0,1.0,9470.0,3.3,7.4,9997.0,14589.0,0.068,13596.947999999999,0.79,10741.58892,2175.5116799999996,679.8474,2406.6597959999995,7342.35192,5438.7792,45.82171476,3.5352064799999994,37.87992,0.9134256850336723,195.0,0.088,0.2235,39.747240000000005,1.5,519.48
138,3588.0,0.0,8045.0,2.0,3.8,9359.0,15181.0,0.079,13981.701000000001,0.797,11143.415697000002,1887.5296350000003,950.7556680000001,2390.8708710000005,7647.990447000001,5592.680400000001,47.95723443,3.7750592700000003,42.7252845,0.913825555045382,211.0,0.085,0.2237,43.1886405,1.6,1193.06
139,4023.0,0.0,8429.0,2.7,4.4,9501.0,15070.0,0.064,14105.519999999999,0.689,9718.703279999998,2821.104,1565.7127199999998,2609.5211999999997,7278.4483199999995,5642.208,48.52298879999999,3.8084903999999997,42.4195936,0.9143562020001018,214.0,0.084,0.2198,43.086075199999996,1.6,1001.72
140,3626.0,0.0,11186.0,2.7,5.1,11610.0,15143.0,0.084,13870.988000000001,0.737,10222.918156000002,2150.0031400000003,1498.066704,2344.196972,7379.365616000001,5409.6853200000005,46.883939440000006,3.60645688,42.195208,0.9184225727865442,218.0,0.087,0.2212,44.02632080000001,1.58,1215.26
141,6090.0,0.0,10495.0,2.4,4.8,11073.0,14864.0,0.072,13793.792000000001,0.73,10069.46816,1669.0488320000002,2055.275008,2427.7073920000003,7503.822848000002,5379.578880000001,46.48507904000001,3.7243238400000003,37.610227200000004,0.9050926665030363,188.0,0.084,0.2211,38.0751888,1.69,1001.4
142,6758.0,1.0,15438.0,2.3,5.1,16205.0,15031.0,0.08,13828.52,0.577,7979.0560399999995,3470.95852,2378.50544,2406.16248,7536.5434000000005,5531.408,44.94269,3.5954151999999997,43.863208,0.9238103150053613,223.0,0.08,0.2291,47.002156,1.6,505.46
143,4500.0,0.0,15471.0,4.4,8.3,16135.0,14932.0,0.081,13722.508,0.672,9221.525376,3128.731824,1372.2508,2593.554012,7231.761716,5489.0032,45.83317672,3.97952732,39.1032642,0.9071510964808608,213.0,0.083,0.2153,42.052611299999995,1.6,1004.06
144,3300.0,1.0,9537.0,4.5,7.3,10231.0,14701.0,0.082,13495.518,0.672,9068.988096000001,3103.96914,1322.560764,2348.220132,7436.030418,5398.207200000001,45.61485084,3.91370022,42.9871575,0.9118128367805812,217.0,0.085,0.2205,43.781377500000005,1.68,500.7
145,3083.0,0.0,11480.0,0.9,4.7,11488.0,14829.0,0.092,13464.732,0.847,11404.628004,767.489724,1292.614272,2531.369616,7122.843228000001,5385.8928000000005,42.68320044,3.63547764,42.354836000000006,0.9135486875787825,206.0,0.078,0.2216,42.088931200000005,1.6,501.64
146,4656.0,0.0,11093.0,4.3,4.7,12202.0,14875.0,0.089,13551.125,0.812,11003.513500000001,1734.544,813.0675,2412.10025,6924.624875,5420.450000000001,42.5505325,3.5232924999999997,40.5775176,0.9131309434931375,202.0,0.084,0.2186,40.4479952,1.6,1201.8
147,3658.0,1.0,10854.0,2.1,4.6,11549.0,14870.0,0.082,13650.66,0.744,10156.09104,2143.15362,1351.41534,2702.83068,6661.52208,5596.7706,43.4090988,4.2317046,41.193000000000005,0.8976135904455074,199.0,0.08,0.2198,40.240984000000005,1.6,1000.44
148,4958.0,0.0,12398.0,4.9,5.2,12300.0,14691.0,0.095,13295.355,0.73,9705.60915,2592.594225,997.151625,2539.412805,6847.107825,5185.18845,44.00762505,3.7226993999999998,39.5764131,0.905129340755518,203.0,0.097,0.2133,39.099809699999994,1.6,1196.08
149,7038.0,1.0,12002.0,3.5,5.9,13050.0,14627.0,0.09,13310.57,0.771,10262.44947,2009.8960699999998,1038.22446,2502.3871599999998,6668.5955699999995,5191.1223,44.5904095,3.3276425,41.156520300000004,0.9260128529870154,213.0,0.089,0.2342,45.4448706,1.55,993.12
150,4823.0,2.0,12118.0,3.8,5.4,12077.0,14671.0,0.079,13511.991,0.686,9269.225826,3067.221957,1175.543217,2648.350236,6810.043464,5404.7964,47.2919685,3.64823757,44.036460000000005,0.9231172162917233,246.0,0.082,0.2085,47.085138,1.68,966.18
151,7050.0,0.0,11844.0,1.6,4.9,11804.0,14601.0,0.084,13374.516000000001,0.766,10244.879256000002,1471.1967600000003,1658.439984,2715.0267480000007,6807.628644000001,5483.55156,46.008335040000006,3.74486448,43.46088480000001,0.9156990246865414,226.0,0.079,0.2117,44.064508200000006,1.6,1177.58
152,3847.0,0.0,8160.0,1.9,4.2,9135.0,14514.0,0.087,13251.282000000001,0.655,8679.58971,2000.943582,2570.748708,2504.492298,7062.933306000001,5300.5128,43.19917932,3.8428717800000003,41.5753128,0.906751664136884,216.0,0.083,0.2054,40.6839888,1.6,535.66
153,2600.0,0.0,8126.0,0.9,4.5,9051.0,14910.0,0.086,13627.74,0.69,9403.140599999999,2112.2997,2112.2997,2698.29252,7113.6802800000005,5451.0960000000005,45.1078194,4.4971542,40.49734480000001,0.8962703216529601,209.0,0.092,0.2231,42.3381332,1.6,1001.78
154,3900.0,0.0,9422.0,1.2,3.2,9954.0,14275.0,0.089,13004.525,0.676,8791.0589,1742.60635,2470.85975,2535.882375,6749.348475,5201.81,43.56515875,5.20181,41.15550400000001,0.8799595797547427,206.0,0.096,0.2242,41.751420800000005,1.6,967.62
155,4465.0,0.0,9395.0,3.2,6.1,9817.0,14798.0,0.059,13924.918000000001,0.784,10917.135712000001,1754.5396680000001,1253.24262,2422.935732,7505.530802000001,5430.718020000001,46.23072776000001,6.126963920000001,33.576768,0.8402787986901453,160.0,0.082,0.2331,34.237728,1.6,1066.98
156,3578.0,0.0,10639.0,1.6,3.0,10849.0,15183.0,0.084,13907.628,0.667,9276.387876,2781.5256000000004,1849.7145240000002,2586.818808,7343.227584000001,5563.051200000001,47.42501148,5.98028004,41.6772,0.8631164127724589,200.0,0.082,0.2241,41.14476,1.6,697.18
157,6515.0,0.0,8273.0,0.9,2.8,8853.0,15134.0,0.079,13938.414,0.734,10230.795876,1742.30175,1965.316374,2648.2986600000004,7484.928318000001,5575.365600000001,47.66937588,5.854133880000001,44.4249896,0.8780072620748887,223.0,0.092,0.225,45.5589,1.6,448.54
158,3168.0,1.0,11341.0,0.6,3.6,11543.0,14809.0,0.091,13461.381000000001,0.704,9476.812224000001,1817.2864350000002,2167.282341,2517.278247,6730.690500000001,5249.938590000001,44.82639873000001,3.7691866800000002,44.205616799999994,0.9172406541385728,222.0,0.092,0.2265,45.656964,1.65,1251.58
159,3704.0,0.0,11235.0,1.0,3.2,10967.0,15058.0,0.086,13763.012,0.751,10336.022012000001,1568.9833680000002,1858.00662,2670.0243280000004,7184.292264000001,5367.574680000001,45.693199840000005,3.30312288,42.817047,0.9260323666654215,213.0,0.09,0.2318,44.929794,1.56,1002.68
160,5863.0,1.0,8445.0,2.2,3.7,8647.0,15110.0,0.088,13780.32,0.761,10486.82352,1998.1463999999999,1295.35008,2824.9656,7041.74352,5512.128000000001,48.6445296,3.3072768,47.989018800000004,0.9331009235658064,236.0,0.091,0.2337,50.1342588,1.68,504.7
161,4289.0,0.0,11967.0,3.8,5.5,12176.0,15179.0,0.081,13949.501,0.718,10015.741718,2357.465669,1576.293613,2762.0011980000004,7044.498005,5440.30539,47.14931338,3.3478802400000003,40.40245600000001,0.9240794159955221,215.0,0.086,0.224,44.018240000000006,1.56,1259.44
162,3517.0,2.0,7264.0,1.8,3.2,7481.0,13676.0,0.084,12527.216,0.847,10610.551952,1290.303248,626.3608,2405.225472,6438.989024,4760.34208,42.5925344,3.7581648,38.5722624,0.9102988577858174,192.0,0.086,0.2359,41.3976192,1.6,1215.28
163,3945.0,1.0,5764.0,1.4,4.2,5751.0,13808.0,0.083,12661.936,0.917,11610.995312000001,658.420672,392.520016,2532.3872,6495.573168,4938.15504,42.4174856,3.5453420799999997,37.051848,0.910906703043647,180.0,0.092,0.2407,39.340008,1.5,1001.54
164,4454.0,2.0,10471.0,1.5,4.2,11198.0,13888.0,0.083,12735.296,0.766,9755.236736,1846.61792,1133.441344,2432.4415360000003,6469.530368000001,4966.76544,43.55471232,3.3111769599999996,23.9358402,0.8746716885830783,111.0,0.082,0.2482,25.291083600000004,1.7,998.96
165,7594.0,2.0,7296.0,1.1,3.0,7338.0,13862.0,0.079,12766.902,0.828,10570.994856,1391.592318,804.314826,2336.343066,6281.315784,5106.7608,44.30114994,3.06405648,42.450408,0.9323683266965412,209.0,0.09,0.239,45.45541,1.65,1002.72
166,3337.0,1.0,7237.0,1.2,3.0,7355.0,14829.0,0.088,13524.048,0.81,10954.47888,1217.16432,1352.4048000000003,2339.660304,7262.413776000001,5274.378720000001,45.71128224,3.381012,44.3527488,0.9296115230458539,228.0,0.088,0.2335,48.553056000000005,1.7,503.62
167,4155.0,1.0,8583.0,0.8,4.2,8436.0,14948.0,0.084,13692.368,0.779,10666.354672000001,1999.085728,1026.9276,2711.0888640000003,7065.261888,5613.8708799999995,48.74483008,3.0123209600000003,44.995379,0.9359971588383066,221.0,0.087,0.2363,47.6789599,1.9,1210.88
168,2700.0,0.0,9171.0,0.8,2.4,9095.0,14365.0,0.08,13215.800000000001,0.748,9885.4184,1850.2120000000002,1480.1696000000002,2392.0598,7070.453000000001,5286.320000000001,44.140772000000005,2.7753180000000004,41.770677,0.9345433949358091,205.0,0.094,0.23,42.71790000000001,1.75,996.18
169,5300.0,0.0,9138.0,0.7,4.0,8659.0,15090.0,0.083,13837.53,0.856,11844.92568,940.9520400000001,1051.65228,2393.89269,7154.00301,5535.012000000001,43.8649701,2.9058813000000003,38.02629,0.925251551858325,188.0,0.095,0.2293,39.013102,1.53,745.86
170,4585.0,0.0,9920.0,0.8,3.4,9815.0,15397.0,0.082,14134.446,0.802,11335.825692,1851.6124260000001,947.007882,2826.8892,7321.643028,5653.7784,46.78501626,3.25092258,41.5023045,0.9261797572078049,213.0,0.095,0.2289,44.1239085,1.56,1208.68
171,5452.0,0.0,12176.0,2.5,5.1,11507.0,15299.0,0.081,14059.781,0.829,11655.558449,1420.0378810000002,984.1846700000002,2826.0159810000005,6889.29269,5623.912400000001,46.678472920000004,3.5149452500000002,43.650684000000005,0.9191674486616741,216.0,0.095,0.221,43.201080000000005,1.62,1000.24
172,4463.0,0.0,11162.0,1.9,5.3,10787.0,15016.0,0.087,13709.608,0.705,9665.27364,2262.08532,1782.2490400000002,2591.115912,7142.705768000001,5483.8432,45.9271868,3.70159416,40.089504,0.910357566439902,208.0,0.09,0.2164,40.960192,1.6,1251.1
173,3656.0,0.0,11369.0,0.8,4.9,10595.0,13576.0,0.085,12422.04,0.718,8919.02472,1850.8839600000001,1652.1313200000002,2273.2333200000003,6136.48776,4968.816000000001,41.2411728,3.4781712,35.8905547,0.9060862796276423,187.0,0.083,0.2128,36.4907312,1.55,1001.58
174,4389.0,0.0,10723.0,0.8,3.3,10330.0,13645.0,0.091,12403.305,0.696,8632.70028,1600.026345,2170.578375,2145.771765,6797.0111400000005,4837.28895,42.54333615,3.84502455,40.342428,0.9093414866693292,219.0,0.097,0.2131,42.142016700000006,1.55,1006.46
175,6884.0,1.0,7642.0,0.7,2.9,7611.0,13905.0,0.08,12792.6,0.844,10796.9544,1215.297,780.3486,2187.5346000000004,6946.381800000001,5117.040000000001,45.029952,3.83778,44.0716704,0.9171195598678101,233.0,0.088,0.2152,45.729139200000006,1.7,1001.36
176,7635.0,0.0,5933.0,1.0,3.0,6411.0,15177.0,0.081,13947.663,0.694,9679.678122,2859.270915,1408.7139630000001,2315.312058,7392.261390000001,5439.588570000001,47.97996072,3.9053456399999997,42.8057334,0.9089247486263893,226.0,0.081,0.2028,42.12034320000001,1.65,809.5
177,3901.0,1.0,6712.0,0.9,4.1,6147.0,15043.0,0.083,13794.431,0.654,9021.557874,1696.715013,3076.158113,2496.792011,7324.842861000001,5517.772400000001,46.625176780000004,4.1383293,40.43032,0.8997969001170344,215.0,0.08,0.2038,40.311640000000004,1.63,1014.34
178,4591.0,2.0,10280.0,3.3,4.8,9694.0,14979.0,0.081,13765.701000000001,0.618,8507.203218,1665.649821,3592.8479610000004,2643.0145920000004,6827.787696,5506.280400000001,45.564470310000004,4.26736731,37.57866,0.8929614680238707,200.0,0.083,0.2104,38.587360000000004,1.6,1004.08
179,3714.0,1.0,6753.0,1.2,4.3,6751.0,13449.0,0.08,12373.08,0.685,8475.5598,1175.4426,2722.0776,2338.51212,6322.6438800000005,4825.5012,41.0786256,4.2068472,35.409871200000005,0.8868300420144157,187.0,0.079,0.2072,35.6854344,1.56,500.86
180,5427.0,3.0,10125.0,1.4,4.1,9434.0,14685.0,0.074,13598.310000000001,0.762,10361.912220000002,1645.39551,1591.0022700000002,2461.2941100000003,6771.958380000001,5303.340900000001,43.650575100000005,3.8075268,35.96966,0.90202188111978,190.0,0.081,0.2157,37.663377000000004,1.61,501.36
181,6312.0,0.0,8803.0,2.2,6.1,9035.0,14775.0,0.074,13681.650000000001,0.772,10562.233800000002,2339.56215,779.8540500000001,2626.8768000000005,7169.184600000001,5472.660000000001,42.2762985,3.557229,34.8430656,0.9037065699341355,192.0,0.083,0.2037,35.8642368,1.55,1203.34
182,6738.0,0.0,9488.0,1.5,3.7,8655.0,13369.0,0.079,12312.849,0.718,8840.625582,1649.9217660000002,1822.3016519999999,2314.815612,6587.374215000001,4925.1396,41.248044150000005,3.07821225,37.2434436,0.9218927553796664,198.0,0.082,0.2153,39.1337892,1.6,1000.22
